tipo_req,tempo_segundos,tamanho_bytes
get_reviews,0.3410816192626953,2
get_reviews,0.3358747959136963,2
get_reviews,0.33847713470458984,2
get_reviews,0.43203306198120117,3330
get_reviews,0.38715314865112305,2
get_reviews,0.38327860832214355,2
get_reviews,0.4811370372772217,1662
get_reviews,0.4042844772338867,1708
get_reviews,0.33939146995544434,2
get_reviews,0.4200313091278076,1576
get_reviews,0.3484518527984619,2
get_prs,2.089306116104126,1859020
get_reviews,0.3500804901123047,2
get_reviews,0.34453392028808594,2
get_reviews,0.5667352676391602,1775
get_reviews,0.43564796447753906,1879
get_reviews,0.4098026752471924,2
get_reviews,0.4285125732421875,1880
get_reviews,0.44336986541748047,1875
get_reviews,0.4068922996520996,1605
get_reviews,0.3430967330932617,2
get_reviews,0.483823299407959,1604
get_reviews,0.4318821430206299,1878
get_reviews,0.4944498538970947,1670
get_reviews,0.3693122863769531,2
get_reviews,0.4239475727081299,1605
get_reviews,0.4536550045013428,1875
get_reviews,0.46085524559020996,1879
get_reviews,0.4728281497955322,1810
get_reviews,0.4489612579345703,1810
get_reviews,0.36745190620422363,2
get_reviews,0.41496992111206055,1621
get_reviews,0.46935057640075684,1677
get_reviews,0.4057631492614746,1677
get_reviews,0.45150160789489746,1587
get_reviews,0.4146711826324463,1882
get_reviews,0.5849106311798096,1812
get_reviews,0.4184572696685791,1551
get_reviews,0.34715723991394043,2
get_reviews,0.40895843505859375,1812
get_reviews,0.47841405868530273,2055
get_reviews,0.5723450183868408,2
get_reviews,0.4466273784637451,1677
get_reviews,0.4664497375488281,2047
get_reviews,0.34546470642089844,2
get_reviews,0.4357621669769287,1736
get_reviews,0.36859869956970215,2
get_reviews,0.3448905944824219,2
get_reviews,0.3550703525543213,2
get_reviews,0.3523097038269043,2
get_reviews,0.43297696113586426,1644
get_reviews,0.43742895126342773,1605
get_reviews,0.4510612487792969,1740
get_reviews,0.4563634395599365,1644
get_reviews,0.3721327781677246,2
get_reviews,0.37996768951416016,2
get_reviews,0.46288371086120605,1561
get_reviews,0.42330408096313477,1677
get_reviews,0.441547155380249,1699
get_reviews,0.4588942527770996,1879
get_reviews,0.41606974601745605,1551
get_reviews,0.4103689193725586,1551
get_reviews,0.41410326957702637,1551
get_reviews,0.42636990547180176,1600
get_reviews,0.34817051887512207,2
get_reviews,0.47376370429992676,2461
get_reviews,0.4874999523162842,1884
get_reviews,0.453507661819458,1809
get_reviews,0.44170284271240234,1810
get_reviews,0.4360320568084717,1621
get_prs,1.427821397781372,1713091
get_reviews,0.3505070209503174,2
get_reviews,0.34388232231140137,2
get_reviews,0.3290576934814453,2
get_reviews,0.34801268577575684,2
get_reviews,0.3529338836669922,2
get_reviews,0.33731579780578613,2
get_reviews,0.3612241744995117,2
get_reviews,0.3376448154449463,2
get_reviews,0.33182764053344727,2
get_reviews,0.33954310417175293,2
get_reviews,0.44283127784729004,1600
get_reviews,0.35416102409362793,2
get_prs,1.824923038482666,1880019
get_reviews,0.43703627586364746,2
get_reviews,0.4582498073577881,1611
get_reviews,0.357990026473999,2
get_reviews,0.3565032482147217,2
get_reviews,0.36228203773498535,2
get_reviews,0.3550093173980713,2
get_reviews,0.4071390628814697,1619
get_reviews,0.34951186180114746,2
get_reviews,0.3314638137817383,2
get_reviews,0.3740665912628174,2
get_reviews,0.355008602142334,2
get_reviews,0.33652424812316895,2
get_reviews,0.36588549613952637,2
get_reviews,0.3651573657989502,2
get_reviews,0.3699796199798584,2
get_reviews,0.4488945007324219,1758
get_reviews,0.3353540897369385,2
get_reviews,0.34125590324401855,2
get_reviews,0.348041296005249,2
get_reviews,0.4900064468383789,2627
get_reviews,0.3470790386199951,2
get_reviews,0.35179615020751953,2
